格点编号       	x坐标          	y坐标          	速度x          	速度y
2036	6.635371E-01	1.086371E-01	8.206680E-01	1.644953E-01
2037	4.137535E-01	6.593415E-02	9.429201E-01	-5.504458E-02
2038	9.447706E-01	4.174193E-02	1.711566E-01	1.287973E-01
2039	3.636171E-01	4.423770E-02	9.008366E-01	-5.755502E-02
2040	3.959505E-01	1.421180E-01	8.542130E-01	-1.386440E-01
2041	7.319836E-01	7.599758E-02	7.248147E-01	1.574971E-01
2042	2.840679E-01	1.642267E-01	6.772484E-01	-3.095876E-01
2043	1.530231E-01	8.939159E-02	4.443165E-01	-2.457409E-01
2044	6.759605E-01	2.381563E-01	6.237599E-01	3.572114E-01
2045	5.457488E-01	3.138074E-01	5.464575E-01	1.194171E-01
2046	7.008594E-01	8.689734E-02	7.775260E-01	1.590657E-01
2047	1.963565E-01	5.668962E-02	5.693367E-01	-1.445044E-01
2048	5.947521E-01	5.482487E-02	9.418762E-01	5.026714E-02
2049	9.000163E-01	2.162686E-02	3.082555E-01	6.456879E-02
2050	5.086594E-01	3.569932E-01	4.341467E-01	2.450162E-02
2051	6.386370E-01	2.596564E-01	6.213523E-01	3.072405E-01
2052	4.840032E-01	4.000992E-01	3.083309E-01	-4.778047E-02
2053	2.769750E-01	4.541132E-02	7.566549E-01	-9.166621E-02
2054	6.447581E-01	7.631270E-02	8.726676E-01	1.043030E-01
2055	5.080884E-01	1.632200E-01	8.711072E-01	1.246492E-02
2056	7.818999E-01	1.189323E-01	5.891533E-01	2.826239E-01
2057	2.843013E-01	2.073983E-01	6.194572E-01	-3.802028E-01
2058	4.899889E-01	3.463126E-01	4.640518E-01	-2.785103E-02
2059	8.066765E-01	9.735666E-02	5.442026E-01	2.472603E-01
2060	4.591496E-01	3.786648E-01	3.689622E-01	-1.187972E-01
2061	7.566048E-01	3.261673E-02	6.886522E-01	7.381456E-02
2062	5.766035E-01	2.383666E-01	7.113630E-01	1.622619E-01
2063	7.755511E-01	6.507816E-02	6.346320E-01	1.546115E-01
2064	3.157718E-01	2.394088E-01	6.113093E-01	-3.737024E-01
2065	5.515579E-01	1.306808E-01	9.049017E-01	6.436313E-02
2066	3.459324E-01	1.206227E-01	8.223363E-01	-1.721489E-01
2067	4.520457E-01	1.526854E-01	8.770963E-01	-6.926234E-02
2068	4.897685E-01	2.817650E-01	6.328146E-01	-2.487570E-02
2069	4.956456E-01	1.632744E-01	8.712232E-01	-6.713006E-03
2070	6.013458E-01	1.304736E-01	8.710675E-01	1.247486E-01
2071	4.198349E-01	5.500957E-02	9.540281E-01	-4.285078E-02
2072	5.271603E-01	3.246520E-01	5.215261E-01	7.261592E-02
2073	5.088483E-01	4.428459E-01	1.785226E-01	2.734739E-02
2074	4.653648E-01	3.893965E-01	3.385072E-01	-1.021052E-01
2075	5.395779E-01	3.245992E-01	5.195299E-01	1.056605E-01
2076	8.128357E-01	4.335821E-02	5.495551E-01	1.129873E-01
2077	5.760920E-01	6.569552E-02	9.509442E-01	4.852244E-02
2078	4.959483E-01	2.709771E-01	6.589528E-01	-9.573658E-03
2079	6.573020E-01	9.786979E-02	8.390725E-01	1.435474E-01
2080	3.512150E-01	4.433228E-02	8.840887E-01	-6.255224E-02
2081	4.893922E-01	1.525244E-01	8.868854E-01	-1.536158E-02
2082	2.774955E-01	1.102491E-01	7.200167E-01	-2.184402E-01
2083	1.839756E-01	5.680506E-02	5.376536E-01	-1.486792E-01
2084	5.703820E-01	2.276221E-01	7.366486E-01	1.438020E-01
2085	2.956350E-01	5.596454E-02	7.885343E-01	-1.047423E-01
2086	5.697774E-01	5.488317E-02	9.615963E-01	3.730919E-02
2087	8.564283E-01	3.246646E-02	4.336397E-01	9.163691E-02
2088	5.146109E-01	2.816598E-01	6.327305E-01	3.550728E-02
2089	8.251557E-01	2.167014E-02	5.208720E-01	5.801924E-02
2090	7.940304E-01	3.254672E-02	5.997048E-01	8.143712E-02
2091	8.438168E-01	1.082803E-02	4.709391E-01	2.999811E-02
2092	7.195138E-01	7.602831E-02	7.495840E-01	1.505266E-01
2093	4.707581E-01	1.633836E-01	8.674630E-01	-4.504662E-02
2094	4.020823E-01	1.312665E-01	8.731602E-01	-1.213567E-01
2095	4.387282E-01	6.592838E-02	9.605527E-01	-3.934031E-02
2096	5.332115E-01	2.708201E-01	6.557912E-01	7.829951E-02
2097	2.337527E-01	7.807548E-02	6.500522E-01	-1.802431E-01
2098	5.644740E-01	3.460193E-01	4.555893E-01	1.780866E-01
2099	5.951063E-01	1.197095E-01	8.889033E-01	1.081111E-01
2100	5.768598E-01	3.459214E-01	4.518691E-01	2.116514E-01
2101	5.148255E-01	3.462153E-01	4.640486E-01	4.123005E-02
2102	6.510381E-01	8.709410E-02	8.564315E-01	1.234587E-01
2103	5.511228E-01	6.576384E-02	9.661375E-01	3.280489E-02
2104	5.826523E-01	1.197593E-01	8.988768E-01	9.433606E-02
2105	4.448186E-01	5.500799E-02	9.703395E-01	-2.966040E-02
2106	7.692630E-01	5.427967E-02	6.534299E-01	1.270332E-01
2107	6.572159E-01	7.626444E-02	8.553355E-01	1.124999E-01
2108	2.899099E-01	1.101541E-01	7.431488E-01	-2.079699E-01
2109	8.750864E-01	2.164347E-02	3.815491E-01	6.277781E-02
2110	5.763644E-01	1.089758E-01	9.149883E-01	7.976812E-02
2111	8.813092E-01	3.242225E-02	3.624092E-01	9.469418E-02
2112	5.386347E-01	6.579496E-02	9.715131E-01	2.484884E-02
2113	5.209898E-01	3.354364E-01	4.931931E-01	5.728199E-02
2114	3.572382E-01	3.331551E-02	8.961678E-01	-4.530083E-02
2115	8.065114E-01	3.252855E-02	5.681345E-01	8.374005E-02
2116	4.637118E-01	6.592113E-02	9.722793E-01	-2.339051E-02
2117	5.322971E-01	5.496990E-02	9.800590E-01	1.740533E-02
2118	2.960273E-01	9.928564E-02	7.629382E-01	-1.834651E-01
2119	2.150224E-01	6.735933E-02	6.113489E-01	-1.639121E-01
2120	5.577309E-01	1.198546E-01	9.146916E-01	6.632363E-02
2121	6.693649E-01	3.289534E-02	8.571583E-01	5.233541E-02
2122	3.084405E-01	9.918169E-02	7.846241E-01	-1.735587E-01
2123	4.762048E-01	6.591573E-02	9.759022E-01	-1.535557E-02
2124	7.629353E-01	4.344788E-02	6.714918E-01	1.000470E-01
2125	5.136575E-01	6.584692E-02	9.777791E-01	8.809927E-03
2126	3.591112E-01	2.285333E-01	6.805727E-01	-2.817592E-01
2127	7.132194E-01	6.522267E-02	7.675168E-01	1.263292E-01
2128	5.207918E-01	2.708728E-01	6.578468E-01	4.908000E-02
2129	4.823042E-01	5.499983E-02	9.835875E-01	-9.553088E-03
2130	5.451222E-01	9.826835E-02	9.431672E-01	4.292674E-02
2131	5.011749E-01	6.587532E-02	9.786548E-01	7.584506E-04
2132	3.464243E-01	1.854824E-01	7.396625E-01	-2.553179E-01
2133	5.326514E-01	9.831119E-02	9.476749E-01	3.112549E-02
2134	7.069241E-01	5.441357E-02	7.844380E-01	1.029603E-01
2135	4.952440E-01	9.843964E-02	9.524536E-01	-4.547296E-03
2136	5.140265E-01	1.091949E-01	9.408203E-01	1.481692E-02
2137	6.509293E-01	6.548108E-02	8.709186E-01	9.326627E-02
2138	2.087250E-01	5.657615E-02	6.001312E-01	-1.401362E-01
2139	3.778002E-01	2.392233E-01	6.774538E-01	-2.557243E-01
2140	4.769464E-01	1.525798E-01	8.849717E-01	-3.337303E-02
2141	6.571098E-01	5.465926E-02	8.676929E-01	8.095643E-02
2142	5.393943E-01	2.600354E-01	6.792307E-01	8.999702E-02
2143	3.964845E-01	2.499025E-01	6.702495E-01	-2.258525E-01
2144	6.507719E-01	4.382782E-02	8.814807E-01	6.260863E-02
2145	5.455796E-01	2.492520E-01	7.015125E-01	1.006693E-01
2146	4.088974E-01	2.498428E-01	6.786776E-01	-1.995288E-01
2147	7.130819E-01	4.354352E-02	7.768580E-01	8.462133E-02
2148	7.192386E-01	3.265301E-02	7.679772E-01	6.508498E-02
2149	4.212363E-01	2.282477E-01	7.307826E-01	-1.609587E-01
2150	4.831111E-01	1.417600E-01	9.011890E-01	-2.284544E-02
2151	4.336693E-01	2.281891E-01	7.375526E-01	-1.359265E-01
2152	4.892616E-01	1.309223E-01	9.160786E-01	-1.348519E-02
2153	5.514282E-01	1.090624E-01	9.296080E-01	5.404478E-02
2154	4.829500E-01	1.201284E-01	9.282946E-01	-1.972894E-02
2155	2.967781E-01	2.072799E-01	6.386978E-01	-3.612209E-01
2156	4.398467E-01	2.173899E-01	7.619039E-01	-1.185521E-01
2157	4.150611E-01	2.390478E-01	7.051412E-01	-1.799309E-01
2158	4.766329E-01	1.093292E-01	9.390566E-01	-2.469890E-02
2159	4.580277E-01	1.202154E-01	9.214580E-01	-4.848303E-02
2160	4.516952E-01	1.093934E-01	9.307041E-01	-5.093658E-02
2161	1.901893E-01	4.596033E-02	5.567210E-01	-1.189584E-01
2162	4.331138E-01	1.203083E-01	9.089759E-01	-7.697359E-02
2163	3.269563E-01	8.817875E-02	8.232060E-01	-1.414634E-01
2164	4.267717E-01	1.094729E-01	9.166375E-01	-7.688684E-02
2165	4.082028E-01	1.203988E-01	8.909367E-01	-1.050291E-01
2166	4.585343E-01	2.280763E-01	7.477046E-01	-8.531419E-02
2167	4.709662E-01	2.280224E-01	7.510699E-01	-5.981063E-02
2168	4.771492E-01	2.172267E-01	7.740387E-01	-4.523671E-02
2169	3.520441E-01	1.097396E-01	8.413040E-01	-1.514974E-01
2170	1.843707E-01	3.548033E-02	5.439725E-01	-9.309082E-02
2171	3.769370E-01	1.096294E-01	8.718001E-01	-1.273095E-01
2172	3.954924E-01	9.868792E-02	9.014542E-01	-9.837866E-02
2173	3.705876E-01	9.878037E-02	8.746133E-01	-1.207598E-01
2174	4.958287E-01	2.279194E-01	7.543529E-01	-8.601402E-03
2175	5.020157E-01	2.171243E-01	7.762248E-01	3.992262E-03
2176	8.481303E-01	1.371718E-01	4.172320E-01	3.710738E-01
2177	5.077112E-01	9.839528E-02	9.523228E-01	7.369082E-03
2178	1.972614E-01	1.641977E-01	5.052276E-01	-4.015417E-01
2179	5.206872E-01	2.278195E-01	7.530305E-01	4.261428E-02
2180	4.947996E-01	5.499424E-02	9.849810E-01	-2.808479E-03
2181	3.145426E-01	8.828453E-02	8.031060E-01	-1.506576E-01
2182	5.393477E-01	2.385127E-01	7.265724E-01	8.398367E-02
2183	8.626059E-01	2.164326E-02	4.173908E-01	6.171046E-02
2184	5.641570E-01	2.168746E-01	7.610108E-01	1.260873E-01
2185	7.319904E-01	1.623047E-01	6.510717E-01	3.250600E-01
2186	5.889838E-01	1.952272E-01	7.859940E-01	1.588189E-01
2187	7.195286E-01	1.623638E-01	6.732538E-01	3.106634E-01
2188	7.132696E-01	1.731866E-01	6.706368E-01	3.214452E-01
2189	6.946507E-01	1.624746E-01	7.144143E-01	2.804810E-01
2190	4.883750E-01	4.404203E-02	9.897828E-01	-5.035880E-03
2191	6.884209E-01	1.732949E-01	7.098834E-01	2.889877E-01
2192	6.076305E-01	2.059377E-01	7.527316E-01	1.999547E-01
2193	6.573205E-01	2.057918E-01	7.026703E-01	2.857580E-01
2194	4.819440E-01	3.308181E-02	9.930045E-01	-5.881599E-03
2195	6.262616E-01	2.166516E-01	7.168323E-01	2.431188E-01
2196	6.386783E-01	2.166165E-01	7.046405E-01	2.655332E-01
2197	8.563076E-01	1.082395E-02	4.359941E-01	3.059224E-02
2198	4.102578E-01	3.801735E-01	3.531038E-01	-2.587320E-01
2199	5.410402E-01	4.443841E-01	1.723921E-01	1.266171E-01
2200	9.250314E-01	4.361560E-02	2.311623E-01	1.328231E-01
2201	2.351212E-01	2.070945E-01	5.357514E-01	-4.478164E-01
2202	5.455389E-01	2.277203E-01	7.471165E-01	9.351963E-02
2203	5.517328E-01	2.169244E-01	7.664018E-01	1.019314E-01
2204	2.283784E-01	1.967092E-01	5.358809E-01	-4.365532E-01
2205	7.876957E-01	2.170883E-02	6.171728E-01	5.354327E-02
2206	3.234209E-01	2.938487E-01	5.128350E-01	-4.200649E-01
2207	4.018503E-01	1.095474E-01	8.969637E-01	-1.023953E-01
2208	5.703551E-01	2.060759E-01	7.782460E-01	1.322231E-01
2209	5.765552E-01	1.952747E-01	7.941192E-01	1.371306E-01
2210	7.313900E-01	1.087733E-02	7.467799E-01	2.270575E-02
2211	3.136903E-01	2.273507E-02	8.314161E-01	-3.942534E-02
2212	7.561632E-01	2.054588E-01	5.538080E-01	4.335317E-01
2213	6.568706E-01	3.291805E-02	8.762938E-01	4.884009E-02
2214	3.457103E-01	9.891251E-02	8.424313E-01	-1.424736E-01
2215	3.393759E-01	8.808293E-02	8.420587E-01	-1.320855E-01
2216	6.448976E-01	2.058216E-01	7.168576E-01	2.648815E-01
2217	6.635534E-01	1.949808E-01	7.125357E-01	2.825942E-01
2218	6.697825E-01	1.841659E-01	7.209415E-01	2.780377E-01
2219	6.443903E-01	3.294538E-02	8.940583E-01	4.527508E-02
2220	7.441359E-01	3.263213E-02	7.162325E-01	7.101813E-02
2221	3.082308E-01	7.749301E-02	7.996471E-01	-1.365983E-01
2222	6.760071E-01	1.733488E-01	7.278788E-01	2.720863E-01
2223	3.079958E-01	5.576105E-02	8.109214E-01	-9.886775E-02
2224	3.143113E-01	6.655737E-02	8.164387E-01	-1.143390E-01
2225	3.016905E-01	4.498823E-02	8.040293E-01	-8.219176E-02
2226	7.746730E-01	1.951094E-01	5.318560E-01	4.370672E-01
2227	3.076809E-01	3.389196E-02	8.183030E-01	-6.037346E-02
2228	2.604577E-01	2.299319E-01	5.476485E-01	-4.518958E-01
2229	7.135126E-01	2.594633E-01	5.371975E-01	4.524009E-01
2230	5.129863E-01	2.208178E-02	9.967646E-01	2.827168E-03
2231	8.617101E-01	1.093571E-01	3.963153E-01	3.055452E-01
2232	5.630034E-01	2.204400E-02	9.781253E-01	1.360715E-02
2233	6.871694E-01	2.825299E-01	5.252541E-01	4.302053E-01
2234	6.379542E-01	2.199425E-02	9.053792E-01	2.899455E-02
2235	1.781276E-01	1.319579E-01	4.858849E-01	-3.413465E-01
2236	3.723010E-01	3.570860E-01	3.995823E-01	-3.518009E-01
2237	7.253108E-01	2.176481E-02	7.579961E-01	4.442287E-02
2238	6.012789E-01	3.665588E-01	3.866155E-01	2.857465E-01
2239	5.155376E-01	4.527886E-01	1.475997E-01	4.825770E-02
2240	4.629974E-01	2.209893E-02	9.908581E-01	-8.045932E-03
2241	4.005000E-01	2.208016E-02	9.492524E-01	-2.131478E-02
2242	1.113926E-01	7.811878E-02	3.325777E-01	-2.282353E-01
2243	5.065134E-01	4.804424E-01	6.139053E-02	2.042243E-02
2244	3.566943E-01	1.124242E-02	8.997951E-01	-1.536601E-02
2245	8.942800E-01	7.494344E-02	3.170610E-01	2.205243E-01
2246	1.869023E-02	7.698039E-03	5.866620E-02	-2.414007E-02
2247	9.813098E-01	7.698039E-03	5.866620E-02	2.414007E-02
2248	1.210805E-01	3.494059E-02	3.690439E-01	-1.017184E-01
2249	6.262026E-01	3.458720E-01	4.293963E-01	3.417785E-01
2250	2.512460E-01	2.305071E-02	7.080089E-01	-5.096039E-02
2251	9.488730E-01	2.163889E-02	1.595610E-01	6.705387E-02
2252	5.063057E-02	2.055322E-02	1.580607E-01	-6.371046E-02
2253	7.390880E-02	5.900543E-02	2.261683E-01	-1.793651E-01
2254	5.708231E-01	3.986810E-01	3.052407E-01	2.095814E-01
2255	1.566988E-01	1.121064E-02	4.723467E-01	-3.103076E-02
2256	1.350403E-01	1.211702E-01	3.821639E-01	-3.386035E-01
2257	1.196646E-01	1.177998E-02	3.668934E-01	-3.441554E-02
2258	4.400496E-01	4.101614E-01	2.735792E-01	-1.798206E-01
2259	5.845659E-01	4.010175E-01	2.952405E-01	2.499649E-01
2260	5.498845E-01	4.357556E-01	1.980056E-01	1.529080E-01
2261	8.124710E-01	1.728292E-01	4.757351E-01	4.295707E-01
2262	6.631595E-01	3.225290E-01	4.611024E-01	4.161567E-01
2263	7.530041E-01	2.353813E-01	5.174739E-01	4.809939E-01
2264	4.682615E-01	4.540335E-01	1.431919E-01	-9.850823E-02
2265	1.854395E-01	1.430513E-01	4.955460E-01	-3.627728E-01
2266	2.844492E-01	2.703159E-01	5.148112E-01	-4.704247E-01
2267	8.568029E-02	5.743881E-02	2.616160E-01	-1.730091E-01
2268	3.192905E-01	3.049607E-01	4.848902E-01	-4.398870E-01
2269	3.442768E-01	3.304887E-01	4.481640E-01	-4.048609E-01
2270	4.181439E-01	3.900374E-01	3.274921E-01	-2.393075E-01
2271	1.943988E-01	1.830388E-01	4.812321E-01	-4.455510E-01
2272	2.306382E-01	2.175640E-01	5.139256E-01	-4.728635E-01
2273	8.292123E-01	1.389883E-01	4.632098E-01	3.634750E-01
2274	7.189643E-01	2.684951E-01	5.136525E-01	4.742653E-01
2275	9.278666E-01	5.910202E-02	2.208175E-01	1.798895E-01
2276	6.189352E-01	3.685119E-01	3.737361E-01	3.343104E-01
2277	7.666970E-01	2.055943E-01	5.342859E-01	4.473463E-01
2278	8.002510E-01	1.716124E-01	5.038617E-01	4.155831E-01
2279	2.684988E-01	2.400110E-01	5.445102E-01	-4.551325E-01
2280	3.277450E-01	3.141446E-01	4.724987E-01	-4.297849E-01
2281	3.846832E-01	3.562641E-01	4.080455E-01	-3.188827E-01
2282	8.539816E-01	1.190366E-01	4.122059E-01	3.275415E-01
2283	1.619069E-01	1.974605E-02	4.860581E-01	-5.414609E-02
2284	1.810705E-01	1.537957E-01	4.770022E-01	-3.914210E-01
2285	6.791766E-01	2.923756E-01	5.133408E-01	4.240883E-01
2286	6.035953E-01	3.848566E-01	3.353186E-01	2.990473E-01
2287	1.068111E-01	9.558567E-02	3.145592E-01	-2.793009E-01
2288	6.312469E-01	3.558109E-01	4.009715E-01	3.603236E-01
2289	5.087958E-01	4.627211E-01	1.168031E-01	2.744000E-02
2290	8.942221E-01	9.377462E-02	3.121739E-01	2.744734E-01
2291	9.415458E-01	3.154534E-02	1.817129E-01	9.727684E-02
2292	4.797227E-01	4.527064E-01	1.477309E-01	-6.295846E-02
2293	1.431355E-01	1.299398E-01	3.989544E-01	-3.575107E-01
2294	7.065883E-01	2.802053E-01	5.074262E-01	4.659488E-01
2295	2.977602E-01	2.709539E-01	5.304526E-01	-4.463375E-01
2296	4.400373E-01	4.285671E-01	2.185974E-01	-1.825706E-01
2297	5.311706E-01	4.413573E-01	1.823134E-01	9.611435E-02
2298	9.190731E-02	6.598743E-02	2.786436E-01	-1.973038E-01
2299	6.508861E-01	3.218777E-01	4.723065E-01	3.868456E-01
2300	2.401800E-01	2.266438E-01	5.185430E-01	-4.760304E-01
2301	3.900619E-01	3.643240E-01	3.890334E-01	-3.082634E-01
2302	5.000000E-01	4.871570E-01	4.033652E-02	-1.958521E-14
2303	7.354487E-01	2.363807E-01	5.441903E-01	4.558054E-01
2304	4.249292E-01	3.986240E-01	3.044573E-01	-2.219114E-01
2305	3.623932E-01	3.343991E-01	4.513659E-01	-3.635331E-01
2306	7.943087E-01	1.800680E-01	5.083477E-01	4.279368E-01
2307	2.122734E-01	1.843816E-01	5.176346E-01	-4.301220E-01
2308	8.324409E-01	1.567284E-01	4.427437E-01	4.087247E-01
2309	9.097576E-01	6.285133E-02	2.742872E-01	1.883417E-01
2310	1.801887E-01	2.641060E-02	5.344823E-01	-6.994833E-02
2311	1.878181E-01	1.625340E-01	4.854286E-01	-4.060796E-01
2312	8.473565E-01	1.276091E-01	4.247929E-01	3.462261E-01
2313	7.595519E-01	2.143439E-01	5.359241E-01	4.540073E-01
2314	2.752833E-01	2.484617E-01	5.406909E-01	-4.565280E-01
2315	6.196606E-02	1.968907E-02	1.930749E-01	-6.064798E-02
2316	5.651681E-01	4.066636E-01	2.830047E-01	1.946268E-01
2317	3.371116E-01	3.122662E-01	4.849335E-01	-4.069587E-01
2318	1.640790E-01	2.801591E-02	4.910352E-01	-7.647926E-02
2319	1.248936E-01	9.827656E-02	3.642944E-01	-2.807718E-01
2320	6.725411E-01	3.004994E-01	5.024388E-01	4.178443E-01
2321	5.547503E-02	2.844233E-02	1.727073E-01	-8.788360E-02
2322	8.817921E-01	1.055451E-01	3.431176E-01	3.033466E-01
2323	4.857067E-01	4.609708E-01	1.221836E-01	-4.455167E-02
2324	1.531916E-01	1.282246E-01	4.258487E-01	-3.474928E-01
2325	9.352621E-01	4.018127E-02	2.003739E-01	1.233034E-01
2326	6.452792E-01	3.300256E-01	4.568746E-01	3.793700E-01
2327	6.106870E-01	3.650066E-01	3.868665E-01	3.105798E-01
2328	5.037182E-01	4.713953E-01	8.973741E-02	1.163380E-02
2329	6.539314E-01	3.640764E-01	3.666665E-01	4.232094E-01
2330	6.620739E-01	6.450238E-01	-3.841912E-01	4.377300E-01
2331	9.888707E-01	4.941330E-01	6.442745E-04	9.992191E-01
2332	6.950939E-01	3.183086E-01	4.419594E-01	4.840521E-01
2333	9.889838E-01	5.566409E-01	-6.124639E-03	9.836206E-01
2334	9.888305E-01	4.316161E-01	7.479120E-03	9.764103E-01
2335	7.051747E-01	6.911658E-01	-4.517225E-01	4.957186E-01
2336	7.405536E-01	2.763645E-01	4.702767E-01	5.234015E-01
2337	9.889786E-01	6.190166E-01	-1.264417E-02	9.303514E-01
2338	6.169146E-01	6.009898E-01	-2.911646E-01	3.411729E-01
2339	9.886686E-01	3.692782E-01	1.420894E-02	9.162708E-01
2340	7.504775E-01	7.339047E-01	-4.733775E-01	5.254190E-01
2341	6.081434E-01	4.065937E-01	2.727178E-01	3.189991E-01
2342	7.820715E-01	2.305637E-01	4.736261E-01	5.133102E-01
2343	9.890132E-01	6.814823E-01	-1.862637E-02	8.413221E-01
2344	9.885193E-01	3.068604E-01	2.056178E-02	8.209622E-01
2345	7.923885E-01	7.786383E-01	-4.660118E-01	5.091961E-01
2346	8.190064E-01	1.963820E-01	4.391923E-01	4.875176E-01
2347	9.890415E-01	7.314767E-01	-2.288219E-02	7.465925E-01
2348	5.810748E-01	5.675948E-01	-2.039633E-01	2.462992E-01
2349	9.880432E-01	2.567994E-01	2.598189E-02	7.215394E-01
2350	8.273339E-01	8.122056E-01	-4.289665E-01	4.764756E-01
2351	8.540761E-01	1.608543E-01	3.872305E-01	4.341186E-01
2352	9.891119E-01	7.813828E-01	-2.644549E-02	6.336998E-01
2353	5.744513E-01	4.401467E-01	1.818387E-01	2.276835E-01
2354	9.878586E-01	2.067008E-01	3.037240E-02	6.042447E-01
2355	8.621803E-01	8.463276E-01	-3.716186E-01	4.214008E-01
2356	8.904537E-01	1.267591E-01	3.109954E-01	3.650447E-01
2357	9.891573E-01	8.313333E-01	-2.938651E-02	5.051383E-01
2358	5.559124E-01	5.413357E-01	-1.275027E-01	1.732806E-01
2359	9.875655E-01	1.711149E-01	3.354568E-02	5.116624E-01
2360	8.880219E-01	8.739081E-01	-3.178947E-01	3.622200E-01
2361	9.882691E-01	1.321056E-01	3.371747E-02	4.029362E-01
2362	9.891782E-01	8.687978E-01	-3.114434E-02	4.003797E-01
2363	5.476116E-01	4.681156E-01	9.888369E-02	1.482721E-01
2364	9.153383E-01	1.016047E-01	2.495705E-01	3.027734E-01
2365	9.145682E-01	9.001220E-01	-2.522338E-01	2.976023E-01
2366	9.892108E-01	9.062130E-01	-3.242854E-02	2.902290E-01
2367	9.881057E-01	9.442564E-02	3.572668E-02	2.921112E-01
2368	9.891223E-01	8.063603E-01	-2.803725E-02	5.711699E-01
2369	9.891747E-01	2.312500E-01	2.541691E-02	6.638683E-01
2370	9.883131E-01	2.819210E-01	2.322691E-02	7.738243E-01
2371	9.890232E-01	7.064868E-01	-2.082968E-02	7.963976E-01
2372	9.890764E-01	7.564258E-01	-2.474623E-02	6.922813E-01
2373	9.885891E-01	3.318781E-01	1.806202E-02	8.631755E-01
2374	9.890104E-01	6.564816E-01	-1.629375E-02	8.810526E-01
2375	9.887929E-01	3.941480E-01	1.149131E-02	9.446292E-01
2376	9.889857E-01	5.940748E-01	-1.007636E-02	9.560710E-01
2377	9.888417E-01	4.566186E-01	4.761766E-03	9.901187E-01
2378	9.889296E-01	5.316636E-01	-3.453192E-03	9.944548E-01
2379	5.366224E-01	5.218481E-01	-6.813049E-02	1.145287E-01
2380	6.006595E-01	5.847954E-01	-2.501995E-01	3.000173E-01
2381	6.256613E-01	3.889865E-01	3.154469E-01	3.614478E-01
2382	5.909149E-01	4.255541E-01	2.223635E-01	2.740795E-01
2383	6.355995E-01	6.197017E-01	-3.344304E-01	3.843541E-01
2384	6.698774E-01	3.453160E-01	4.021030E-01	4.498164E-01
2385	7.156267E-01	3.012500E-01	4.555221E-01	5.085168E-01
2386	6.778070E-01	6.645215E-01	-4.190410E-01	4.607665E-01
2387	7.225090E-01	7.073156E-01	-4.640415E-01	5.117549E-01
2388	7.574269E-01	2.574462E-01	4.766458E-01	5.233542E-01
2389	7.638175E-01	7.505245E-01	-4.786179E-01	5.203672E-01
2390	8.102283E-01	7.950349E-01	-4.490519E-01	4.967653E-01
2391	8.029746E-01	2.137708E-01	4.542028E-01	5.067857E-01
2392	8.355861E-01	1.778965E-01	4.187181E-01	4.610622E-01
2393	8.458295E-01	8.318646E-01	-4.021646E-01	4.460228E-01
2394	8.704645E-01	1.430765E-01	3.564925E-01	3.990200E-01
2395	9.321233E-01	8.192656E-02	2.046574E-01	2.487821E-01
2396	9.331050E-01	9.193558E-01	-2.019538E-01	2.451349E-01
2397	9.505792E-01	9.353857E-01	-1.514621E-01	1.991755E-01
2398	9.504934E-01	6.574887E-02	1.516106E-01	2.026150E-01
2399	5.311907E-01	4.858206E-01	4.431766E-02	9.773469E-02
2400	9.887073E-01	6.908050E-02	3.463758E-02	2.151877E-01
2401	9.892966E-01	9.310395E-01	-3.283347E-02	2.148336E-01
2402	9.670829E-01	9.528522E-01	-1.020975E-01	1.467898E-01
2403	9.681230E-01	4.707040E-02	9.888602E-02	1.465995E-01
2404	5.195169E-01	5.065464E-01	-2.052603E-02	6.126292E-02
2405	9.886078E-01	4.380623E-02	3.544361E-02	1.370995E-01
2406	9.885513E-01	9.560241E-01	-3.561678E-02	1.376262E-01
2407	9.873230E-01	9.703582E-01	-3.964306E-02	9.291410E-02
2408	9.873250E-01	2.964263E-02	3.963659E-02	9.291680E-02
2409	9.891511E-01	9.434231E-01	-3.353934E-02	1.767046E-01
2410	9.787306E-01	9.368681E-01	-6.546117E-02	1.965974E-01
2411	9.786106E-01	9.246412E-01	-6.527314E-02	2.340118E-01
2412	9.682634E-01	9.302681E-01	-9.715954E-02	2.162419E-01
2413	9.676534E-01	9.183524E-01	-9.812599E-02	2.523911E-01
2414	9.784468E-01	9.123239E-01	-6.510930E-02	2.713498E-01
2415	9.675785E-01	9.060550E-01	-9.728289E-02	2.893632E-01
2416	9.566369E-01	9.117949E-01	-1.306273E-01	2.710372E-01
2417	9.568338E-01	8.996861E-01	-1.285372E-01	3.071089E-01
2418	9.675712E-01	8.937477E-01	-9.608830E-02	3.259383E-01
2419	9.568398E-01	8.874632E-01	-1.268162E-01	3.430477E-01
2420	9.462365E-01	8.935006E-01	-1.587796E-01	3.236976E-01
2421	9.460947E-01	8.813502E-01	-1.569664E-01	3.589679E-01
2422	9.567950E-01	8.751296E-01	-1.250370E-01	3.787910E-01
2423	9.460004E-01	8.690474E-01	-1.547452E-01	3.941521E-01
2424	9.567504E-01	8.627339E-01	-1.230541E-01	4.141398E-01
2425	9.459158E-01	8.566153E-01	-1.522268E-01	4.291069E-01
2426	9.351292E-01	8.630093E-01	-1.839343E-01	4.085721E-01
2427	9.350491E-01	8.504949E-01	-1.806931E-01	4.432149E-01
2428	9.458695E-01	8.441358E-01	-1.493508E-01	4.635432E-01
